@RELATION BnB
@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE a106 REAL
@ATTRIBUTE a107 REAL
@ATTRIBUTE a108 REAL
@ATTRIBUTE a109 REAL
@ATTRIBUTE a110 REAL
@ATTRIBUTE a111 REAL
@ATTRIBUTE a112 REAL
@ATTRIBUTE a113 REAL
@ATTRIBUTE a114 REAL
@ATTRIBUTE a115 REAL
@ATTRIBUTE a116 REAL
@ATTRIBUTE a117 REAL
@ATTRIBUTE a118 REAL
@ATTRIBUTE a119 REAL
@ATTRIBUTE a120 REAL
@ATTRIBUTE a121 REAL
@ATTRIBUTE a122 REAL
@ATTRIBUTE a123 REAL
@ATTRIBUTE a124 REAL
@ATTRIBUTE a125 REAL
@ATTRIBUTE a126 REAL
@ATTRIBUTE a127 REAL
@ATTRIBUTE a128 REAL
@ATTRIBUTE a129 REAL
@ATTRIBUTE a130 REAL
@ATTRIBUTE a131 REAL
@ATTRIBUTE a132 REAL
@ATTRIBUTE a133 REAL
@ATTRIBUTE a134 REAL
@ATTRIBUTE a135 REAL
@ATTRIBUTE a136 REAL
@ATTRIBUTE a137 REAL
@ATTRIBUTE a138 REAL
@ATTRIBUTE a139 REAL
@ATTRIBUTE a140 REAL
@ATTRIBUTE a141 REAL
@ATTRIBUTE a142 REAL
@ATTRIBUTE a143 REAL
@ATTRIBUTE a144 REAL
@ATTRIBUTE a145 REAL
@ATTRIBUTE a146 REAL
@ATTRIBUTE a147 REAL
@ATTRIBUTE a148 REAL
@ATTRIBUTE a149 REAL
@ATTRIBUTE a150 REAL
@ATTRIBUTE class     {0, 1}
@DATA
0.001176, 0.003920, 0.026261, 0.045466, 0.064476, 0.067024, 0.077214, 0.097792, 0.080546, 0.091129, 0.088777, 0.089953, 0.117390, 0.104455, 0.105239, 0.105043, 0.113666, 0.138359, 0.118173, 0.126012, 0.126796, 0.127188, 0.158544, 0.130128, 0.114646, 0.108963, 0.102299, 0.127776, 0.088973, 0.078586, 0.063888, 0.052913, 0.048994, 0.030768, 0.026849, 0.021949, 0.022145, 0.021557, 0.014502, 0.010583, 0.008427, 0.009995, 0.008035, 0.007055, 0.006467, 0.006271, 0.006663, 0.007643, 0.006859, 0.003332, 0.000196, 0.001764, 0.012542, 0.019598, 0.030768, 0.037235, 0.056637, 0.079958, 0.076431, 0.081134, 0.074667, 0.084074, 0.105827, 0.082702, 0.088777, 0.092893, 0.099752, 0.113666, 0.099948, 0.100732, 0.096028, 0.094656, 0.131304, 0.116606, 0.113078, 0.118761, 0.120133, 0.146198, 0.113470, 0.108767, 0.101711, 0.094460, 0.114254, 0.076823, 0.073295, 0.054481, 0.048210, 0.042331, 0.023517, 0.018814, 0.013718, 0.009603, 0.010779, 0.007251, 0.006859, 0.005487, 0.002940, 0.005291, 0.002548, 0.000196, 0.009015, 0.028416, 0.070159, 0.081918, 0.102299, 0.107591, 0.115822, 0.136399, 0.119937, 0.121505, 0.125621, 0.130912, 0.153057, 0.142474, 0.147766, 0.150705, 0.148354, 0.190293, 0.147962, 0.136203, 0.123465, 0.106023, 0.117977, 0.078978, 0.061928, 0.056245, 0.044682, 0.042527, 0.027241, 0.024497, 0.020969, 0.017834, 0.018030, 0.012151, 0.014502, 0.011171, 0.011759, 0.012738, 0.009211, 0.004311, 0.005487, 0.004115, 0.003724, 0.003724, 0.002352, 0.001568, 0.001764, 0.002548, 0.001960, 0.000980, 1
0.001426, 0.004482, 0.027297, 0.051946, 0.062947, 0.071910, 0.078021, 0.103485, 0.090855, 0.096967, 0.098393, 0.106337, 0.134246, 0.110412, 0.124875, 0.129560, 0.125690, 0.171321, 0.128746, 0.123449, 0.115301, 0.113467, 0.139950, 0.114486, 0.098189, 0.092281, 0.080466, 0.085355, 0.066614, 0.058465, 0.048483, 0.045428, 0.041761, 0.030353, 0.029131, 0.033205, 0.026279, 0.028723, 0.027501, 0.025057, 0.029946, 0.037279, 0.040335, 0.028316, 0.023834, 0.018945, 0.010797, 0.004482, 0.000815, 0.000000, 0.000000, 0.000407, 0.003259, 0.014464, 0.027501, 0.036464, 0.051132, 0.083318, 0.072929, 0.073947, 0.083725, 0.083318, 0.110208, 0.096967, 0.095337, 0.100022, 0.094726, 0.118356, 0.100837, 0.100430, 0.110819, 0.110412, 0.128338, 0.105726, 0.105726, 0.104911, 0.098393, 0.125690, 0.094930, 0.090652, 0.090244, 0.092078, 0.089022, 0.071910, 0.072725, 0.080059, 0.067021, 0.073336, 0.056632, 0.056224, 0.041761, 0.034427, 0.027705, 0.014260, 0.009982, 0.010797, 0.013445, 0.009982, 0.002852, 0.000204, 0.007945, 0.036057, 0.089837, 0.112652, 0.116319, 0.114690, 0.137505, 0.157673, 0.134246, 0.128746, 0.145043, 0.149320, 0.165414, 0.149117, 0.138320, 0.134246, 0.137913, 0.157876, 0.128949, 0.114486, 0.096967, 0.094522, 0.089022, 0.059484, 0.052558, 0.036668, 0.029742, 0.034020, 0.023223, 0.023223, 0.018130, 0.018741, 0.024242, 0.024038, 0.025464, 0.026686, 0.023834, 0.036668, 0.032798, 0.037687, 0.020779, 0.014260, 0.006111, 0.005908, 0.010389, 0.007130, 0.007537, 0.001222, 0.000204, 0.000000, 1
0.000399, 0.023159, 0.174290, 0.168899, 0.161513, 0.146539, 0.138953, 0.177684, 0.120985, 0.119188, 0.111002, 0.102418, 0.109405, 0.084050, 0.073869, 0.065683, 0.055501, 0.064086, 0.044920, 0.043922, 0.039330, 0.040728, 0.056899, 0.053305, 0.077462, 0.107209, 0.102418, 0.112600, 0.084050, 0.060093, 0.054703, 0.054703, 0.068079, 0.047915, 0.050111, 0.059893, 0.032941, 0.015173, 0.009583, 0.009583, 0.008385, 0.008784, 0.009982, 0.006988, 0.008385, 0.004991, 0.004392, 0.007786, 0.085049, 0.002995, 0.000599, 0.039530, 0.178283, 0.174290, 0.125377, 0.130168, 0.115594, 0.140750, 0.107209, 0.099623, 0.086047, 0.093633, 0.096428, 0.088642, 0.078460, 0.077662, 0.074068, 0.078860, 0.055701, 0.043922, 0.049113, 0.043323, 0.054703, 0.043323, 0.040328, 0.050710, 0.055302, 0.119188, 0.103017, 0.100222, 0.090239, 0.074268, 0.065683, 0.057498, 0.059893, 0.057298, 0.058097, 0.073869, 0.016171, 0.012578, 0.012178, 0.007986, 0.012578, 0.009783, 0.007786, 0.008585, 0.005590, 0.006588, 0.078660, 0.011579, 0.053305, 0.227196, 0.206433, 0.159915, 0.160914, 0.160315, 0.143145, 0.156721, 0.115594, 0.099223, 0.086446, 0.086845, 0.075665, 0.052507, 0.055102, 0.043922, 0.042724, 0.041526, 0.035137, 0.033141, 0.033341, 0.032941, 0.038931, 0.031943, 0.038731, 0.040528, 0.046318, 0.086247, 0.090838, 0.081255, 0.071672, 0.062289, 0.073669, 0.056100, 0.056100, 0.058696, 0.059294, 0.084250, 0.026752, 0.010581, 0.013775, 0.013975, 0.016571, 0.010980, 0.005590, 0.005989, 0.084450, 0.003394, 0.000000, 0.000000, 1
0.002119, 0.023957, 0.098761, 0.084256, 0.063722, 0.053618, 0.046936, 0.052477, 0.040580, 0.034061, 0.029009, 0.032105, 0.028194, 0.026890, 0.027216, 0.024609, 0.029987, 0.028520, 0.023468, 0.024609, 0.026890, 0.022164, 0.026564, 0.019557, 0.016949, 0.013853, 0.021023, 0.023794, 0.032105, 0.039928, 0.043676, 0.026238, 0.028520, 0.023142, 0.031291, 0.040580, 0.199804, 0.310787, 0.224086, 0.213656, 0.145045, 0.046936, 0.046121, 0.041721, 0.042210, 0.042536, 0.041395, 0.058996, 0.034224, 0.011245, 0.005378, 0.033246, 0.068937, 0.058833, 0.049869, 0.050521, 0.041558, 0.046936, 0.039276, 0.036017, 0.035691, 0.037484, 0.047262, 0.034713, 0.030150, 0.029987, 0.029335, 0.032594, 0.024609, 0.023957, 0.024283, 0.019394, 0.023794, 0.017764, 0.018905, 0.016460, 0.015319, 0.022001, 0.030476, 0.039113, 0.044817, 0.028031, 0.026890, 0.016786, 0.027379, 0.028683, 0.047262, 0.280801, 0.281778, 0.234191, 0.195077, 0.135593, 0.047751, 0.052151, 0.045795, 0.045469, 0.049218, 0.056714, 0.033735, 0.008149, 0.024120, 0.093709, 0.112940, 0.069589, 0.055410, 0.051988, 0.044165, 0.053781, 0.036343, 0.030639, 0.033898, 0.034061, 0.038135, 0.023305, 0.027542, 0.023794, 0.021512, 0.027053, 0.019394, 0.017438, 0.018253, 0.015971, 0.016297, 0.011082, 0.013364, 0.015645, 0.016786, 0.022164, 0.034224, 0.040091, 0.039765, 0.021186, 0.019394, 0.023305, 0.024446, 0.036669, 0.069263, 0.337841, 0.271348, 0.197848, 0.186603, 0.090449, 0.054107, 0.046773, 0.051336, 0.047425, 0.051336, 0.044980, 0.013201, 0.000163, 1
0.005462, 0.043696, 0.357164, 0.141613, 0.057018, 0.068875, 0.072206, 0.114436, 0.147875, 0.128957, 0.092855, 0.046228, 0.050890, 0.033838, 0.039966, 0.036902, 0.041831, 0.044629, 0.037568, 0.031307, 0.031174, 0.034637, 0.037169, 0.026378, 0.026111, 0.024246, 0.020649, 0.019850, 0.013588, 0.012789, 0.015454, 0.015320, 0.018651, 0.013455, 0.012789, 0.013322, 0.013189, 0.017319, 0.017185, 0.015454, 0.019184, 0.019317, 0.020516, 0.012256, 0.015986, 0.018384, 0.017185, 0.028376, 0.028642, 0.010791, 0.005728, 0.061548, 0.499044, 0.114969, 0.052089, 0.061548, 0.108841, 0.230072, 0.112305, 0.056619, 0.036502, 0.036502, 0.040099, 0.034637, 0.037835, 0.040233, 0.035970, 0.034104, 0.029042, 0.033039, 0.032905, 0.032905, 0.041432, 0.027177, 0.019184, 0.022248, 0.018518, 0.021715, 0.018118, 0.018251, 0.016653, 0.014921, 0.021049, 0.015720, 0.011324, 0.012123, 0.013056, 0.013588, 0.012390, 0.011324, 0.011191, 0.011057, 0.014255, 0.011057, 0.008926, 0.009992, 0.015720, 0.031040, 0.012656, 0.001465, 0.123629, 0.437097, 0.216883, 0.223278, 0.177983, 0.088592, 0.051823, 0.064612, 0.051556, 0.050091, 0.047160, 0.044229, 0.045828, 0.034371, 0.031840, 0.025978, 0.026777, 0.028776, 0.021848, 0.021582, 0.019317, 0.014388, 0.021848, 0.016786, 0.019717, 0.016386, 0.015187, 0.018118, 0.013056, 0.011590, 0.010391, 0.011324, 0.010391, 0.011457, 0.010658, 0.012256, 0.012256, 0.015587, 0.007860, 0.009992, 0.009459, 0.007727, 0.010658, 0.010658, 0.012789, 0.020250, 0.015986, 0.002398, 0.000266, 0.000000, 1
0.033285, 0.067561, 0.063004, 0.056070, 0.061815, 0.055871, 0.047946, 0.052900, 0.040219, 0.043588, 0.040021, 0.043588, 0.041606, 0.035464, 0.033087, 0.034078, 0.032294, 0.041210, 0.041210, 0.033483, 0.044380, 0.049928, 0.076080, 0.079845, 0.108375, 0.139084, 0.156915, 0.200899, 0.168803, 0.154142, 0.164246, 0.148396, 0.178709, 0.137301, 0.102827, 0.084203, 0.053494, 0.045569, 0.032889, 0.025756, 0.023973, 0.022983, 0.020803, 0.013671, 0.014067, 0.012680, 0.004953, 0.014463, 0.035266, 0.033087, 0.029323, 0.054485, 0.061617, 0.044578, 0.048343, 0.042597, 0.045371, 0.065580, 0.051513, 0.053098, 0.043191, 0.044578, 0.051909, 0.042597, 0.041805, 0.045965, 0.041012, 0.041805, 0.038436, 0.036059, 0.036455, 0.043588, 0.050720, 0.041408, 0.046560, 0.037842, 0.034672, 0.043390, 0.041012, 0.034870, 0.035266, 0.037049, 0.065183, 0.097280, 0.133339, 0.196739, 0.211004, 0.256375, 0.184455, 0.159293, 0.154934, 0.132348, 0.094902, 0.026747, 0.015454, 0.014265, 0.008123, 0.019813, 0.036059, 0.033087, 0.022388, 0.086185, 0.108375, 0.089157, 0.083015, 0.086977, 0.085987, 0.115705, 0.079250, 0.072316, 0.064787, 0.065778, 0.066966, 0.048145, 0.042003, 0.046560, 0.040616, 0.047946, 0.034078, 0.032493, 0.034870, 0.031502, 0.029521, 0.022190, 0.021596, 0.022190, 0.023379, 0.029521, 0.021001, 0.021398, 0.020803, 0.024568, 0.031700, 0.036059, 0.047550, 0.083411, 0.097082, 0.164246, 0.172964, 0.159293, 0.144434, 0.133140, 0.159491, 0.120262, 0.092327, 0.058645, 0.028530, 0.021199, 0.030115, 0.044380, 1
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.002096, 0.017857, 0.055588, 0.077638, 0.082218, 0.050775, 0.038663, 0.027872, 0.032530, 0.044564, 0.022282, 0.014984, 0.014130, 0.011568, 0.012733, 0.009549, 0.008851, 0.006444, 0.009006, 0.010559, 0.010326, 0.007608, 0.008695, 0.007453, 0.012577, 0.013431, 0.010869, 0.011335, 0.010792, 0.017934, 0.052716, 0.558369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000155, 0.005279, 0.032064, 0.067778, 0.086333, 0.081752, 0.048213, 0.043089, 0.045496, 0.033151, 0.022127, 0.014208, 0.014285, 0.010947, 0.008695, 0.009705, 0.008695, 0.009317, 0.009938, 0.010093, 0.009627, 0.009317, 0.010559, 0.011568, 0.010015, 0.012111, 0.009782, 0.009705, 0.008851, 0.008540, 0.014596, 0.041769, 0.554254, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000155, 0.005590, 0.029658, 0.073678, 0.086799, 0.070573, 0.062032, 0.038353, 0.046815, 0.036257, 0.019720, 0.017391, 0.013198, 0.010403, 0.009472, 0.006832, 0.009239, 0.008773, 0.009161, 0.009938, 0.008074, 0.008618, 0.008152, 0.007065, 0.008928, 0.011335, 0.011646, 0.006754, 0.007143, 0.011025, 0.010326, 0.021661, 0.052172, 0.535078, 1
0.003895, 0.004830, 0.008725, 0.014957, 0.015736, 0.018229, 0.019320, 0.024461, 0.020878, 0.019787, 0.021189, 0.023994, 0.025552, 0.022436, 0.023215, 0.021968, 0.021189, 0.030382, 0.021813, 0.026175, 0.022436, 0.025708, 0.033654, 0.032875, 0.033030, 0.036614, 0.035523, 0.048455, 0.067307, 0.098468, 0.078993, 0.095196, 0.175435, 0.125422, 0.088341, 0.071670, 0.058115, 0.054064, 0.038795, 0.030849, 0.028201, 0.029291, 0.032096, 0.026487, 0.028980, 0.030226, 0.035835, 0.064970, 0.252403, 0.384525, 0.000000, 0.000623, 0.001091, 0.001558, 0.002493, 0.003583, 0.006388, 0.009971, 0.010750, 0.012776, 0.014490, 0.013088, 0.021813, 0.024461, 0.025708, 0.027422, 0.025240, 0.033654, 0.031005, 0.029603, 0.028824, 0.030693, 0.031005, 0.025396, 0.028201, 0.026643, 0.026331, 0.040197, 0.030693, 0.043314, 0.106414, 0.064347, 0.094729, 0.127759, 0.131031, 0.122306, 0.099247, 0.095820, 0.069644, 0.049390, 0.045651, 0.046274, 0.045339, 0.030226, 0.032096, 0.035368, 0.036614, 0.064815, 0.258791, 0.389822, 0.007946, 0.023371, 0.045962, 0.045339, 0.045027, 0.039107, 0.031940, 0.035523, 0.027422, 0.028045, 0.023059, 0.023371, 0.033498, 0.025084, 0.024617, 0.025708, 0.024305, 0.027422, 0.025396, 0.033186, 0.031161, 0.032096, 0.032563, 0.034277, 0.031161, 0.036458, 0.033965, 0.045495, 0.040353, 0.057024, 0.095664, 0.068865, 0.082420, 0.095196, 0.086004, 0.063880, 0.050481, 0.053285, 0.033186, 0.031940, 0.029135, 0.026798, 0.031161, 0.027889, 0.026954, 0.031317, 0.037081, 0.064347, 0.255051, 0.392159, 1
0.000000, 0.000000, 0.000000, 0.000000, 0.000415, 0.000553, 0.001797, 0.007325, 0.014926, 0.035657, 0.050307, 0.058323, 0.072696, 0.060396, 0.057770, 0.054453, 0.049201, 0.044779, 0.028470, 0.021422, 0.022666, 0.021837, 0.028747, 0.035519, 0.124662, 0.274754, 0.249600, 0.116369, 0.038145, 0.044226, 0.063989, 0.109183, 0.155896, 0.114296, 0.086379, 0.046990, 0.025845, 0.023219, 0.022389, 0.015479, 0.018243, 0.015894, 0.015341, 0.011056, 0.010642, 0.005943, 0.003870, 0.003593, 0.000829, 0.000276, 0.000000, 0.000000, 0.000000, 0.000000, 0.001382, 0.004284, 0.008707, 0.025983, 0.039803, 0.058461, 0.059843, 0.073526, 0.081818, 0.067445, 0.063160, 0.057217, 0.046852, 0.049478, 0.035934, 0.037730, 0.052795, 0.132954, 0.447235, 0.225414, 0.073940, 0.065786, 0.121621, 0.192936, 0.115126, 0.077948, 0.032893, 0.008292, 0.004008, 0.001382, 0.000415, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000829, 0.005528, 0.012853, 0.024324, 0.045884, 0.060949, 0.086932, 0.073111, 0.069379, 0.056803, 0.045332, 0.046161, 0.031787, 0.028056, 0.022666, 0.024324, 0.051551, 0.142490, 0.270055, 0.317321, 0.153132, 0.186578, 0.154238, 0.122174, 0.077948, 0.037039, 0.033860, 0.020178, 0.014373, 0.015479, 0.009536, 0.009398, 0.004699, 0.004146, 0.002211, 0.002211, 0.000415, 0.000415, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001036, 0.001657, 0.004558, 0.013673, 0.059251, 0.062359, 0.071060, 0.096957, 0.085977, 0.093228, 0.105244, 0.104415, 0.154344, 0.159730, 0.114359, 0.103379, 0.094057, 0.111252, 0.099236, 0.090535, 0.089292, 0.088670, 0.106694, 0.081005, 0.078519, 0.078519, 0.078519, 0.093228, 0.077690, 0.073339, 0.061945, 0.064845, 0.076447, 0.058837, 0.058630, 0.066917, 0.066917, 0.088877, 0.074375, 0.068781, 0.102965, 0.065052, 0.047235, 0.017817, 0.002900, 0.000000, 0.000000, 0.000000, 0.002279, 0.004558, 0.073546, 0.079762, 0.070439, 0.063188, 0.076861, 0.103586, 0.109802, 0.093435, 0.072718, 0.058837, 0.065674, 0.070024, 0.109594, 0.078933, 0.064431, 0.065674, 0.069403, 0.081833, 0.071889, 0.075618, 0.082455, 0.082662, 0.106694, 0.079347, 0.085148, 0.081212, 0.088256, 0.102343, 0.091570, 0.076032, 0.074168, 0.072718, 0.084112, 0.067746, 0.067124, 0.064845, 0.068989, 0.097993, 0.080383, 0.093228, 0.114152, 0.048686, 0.020303, 0.002072, 0.000000, 0.000829, 0.002279, 0.005801, 0.010980, 0.073132, 0.082869, 0.107316, 0.147921, 0.138806, 0.183141, 0.190392, 0.184591, 0.165946, 0.157244, 0.159316, 0.155794, 0.150822, 0.169053, 0.137770, 0.108144, 0.104001, 0.091156, 0.100065, 0.066088, 0.056144, 0.053451, 0.039984, 0.047028, 0.032526, 0.029211, 0.026932, 0.028590, 0.032112, 0.022789, 0.018853, 0.022168, 0.018231, 0.023825, 0.020717, 0.018024, 0.021132, 0.018646, 0.028383, 0.025275, 0.039570, 0.051379, 0.019060, 0.006422, 0.000414, 0.000000, 1
0.000000, 0.000628, 0.003975, 0.012971, 0.020084, 0.034728, 0.043514, 0.068828, 0.070292, 0.066945, 0.073849, 0.072594, 0.090376, 0.071129, 0.083682, 0.076569, 0.083682, 0.106694, 0.079288, 0.071338, 0.073431, 0.065690, 0.074267, 0.060878, 0.050627, 0.048535, 0.056903, 0.064853, 0.073221, 0.081589, 0.099372, 0.113598, 0.156066, 0.137028, 0.144141, 0.133263, 0.084518, 0.078033, 0.072803, 0.093723, 0.131589, 0.151882, 0.169664, 0.063389, 0.016109, 0.001255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001255, 0.020920, 0.038284, 0.047071, 0.061715, 0.061715, 0.078870, 0.064435, 0.063389, 0.069246, 0.065481, 0.080543, 0.070292, 0.069246, 0.073221, 0.072385, 0.080543, 0.058786, 0.064853, 0.057322, 0.064853, 0.073221, 0.052301, 0.056694, 0.056276, 0.050000, 0.070292, 0.072385, 0.081799, 0.105857, 0.107531, 0.156903, 0.143723, 0.131589, 0.139957, 0.095815, 0.101673, 0.099163, 0.152928, 0.204183, 0.142049, 0.059414, 0.006485, 0.002510, 0.000418, 0.000000, 0.000000, 0.000000, 0.000000, 0.001883, 0.018619, 0.065062, 0.080125, 0.105229, 0.106903, 0.105857, 0.128870, 0.100836, 0.098744, 0.102301, 0.081171, 0.079707, 0.055230, 0.057531, 0.056485, 0.045606, 0.056276, 0.043305, 0.041841, 0.040376, 0.042678, 0.054811, 0.042678, 0.045188, 0.049372, 0.059832, 0.090585, 0.080125, 0.089330, 0.092677, 0.110669, 0.146233, 0.122803, 0.125731, 0.084937, 0.053347, 0.075313, 0.098535, 0.146861, 0.171129, 0.111296, 0.050000, 0.009414, 0.001674, 0.000418, 0.000000, 0.000000, 0.000000, 0.000000, 1
0.000107, 0.001178, 0.017354, 0.357152, 0.329836, 0.122015, 0.089556, 0.100375, 0.060204, 0.051848, 0.044242, 0.044885, 0.046920, 0.041457, 0.041993, 0.041886, 0.033209, 0.040814, 0.032137, 0.029781, 0.028281, 0.029566, 0.025067, 0.017783, 0.017676, 0.016604, 0.016176, 0.011569, 0.008356, 0.007606, 0.009641, 0.006642, 0.006749, 0.004606, 0.004713, 0.003856, 0.002142, 0.001393, 0.000964, 0.000321, 0.001071, 0.001393, 0.002571, 0.001393, 0.001714, 0.000107, 0.000214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001821, 0.046171, 0.538299, 0.232245, 0.112588, 0.104018, 0.059347, 0.044885, 0.036851, 0.040814, 0.050777, 0.037279, 0.038350, 0.035458, 0.029566, 0.036744, 0.031709, 0.027745, 0.028067, 0.022389, 0.024424, 0.022068, 0.019389, 0.016283, 0.012534, 0.018211, 0.013069, 0.010177, 0.010927, 0.008034, 0.010927, 0.006427, 0.006856, 0.003856, 0.002785, 0.003964, 0.001821, 0.000964, 0.001928, 0.000964, 0.001821, 0.001500, 0.000857, 0.000214, 0.000000, 0.000000, 0.000000, 0.000000, 0.000536, 0.002999, 0.010498, 0.023996, 0.099626, 0.425712, 0.217462, 0.161543, 0.104018, 0.082164, 0.076058, 0.073487, 0.064917, 0.049384, 0.045421, 0.041243, 0.033744, 0.044564, 0.029245, 0.026888, 0.022496, 0.019925, 0.020782, 0.014783, 0.012641, 0.010070, 0.008034, 0.009748, 0.005356, 0.002892, 0.002678, 0.001285, 0.002035, 0.001285, 0.000857, 0.000750, 0.000643, 0.000428, 0.001714, 0.001178, 0.001607, 0.000428, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1
